age,balance,duration,job,marital,education,default,housing,loan,contact
26,-162,44,7,2,1,1,1,0,0
30,47,11,4,2,2,0,0,1,0
55,1983,123,7,0,2,0,1,0,1
34,326,150,1,1,1,0,1,1,2
60,2552,255,0,1,1,0,0,1,0
36,1283,92,4,2,2,0,0,0,0
65,2179,112,3,1,0,0,1,0,0
39,1047,554,6,1,2,0,0,0,2
52,36,109,1,1,0,0,0,0,0
55,-308,781,9,1,1,1,0,0,0
26,1177,116,4,2,2,0,0,0,0
40,2077,363,6,1,0,0,1,0,0
52,0,82,2,1,1,0,0,0,0
29,1,167,6,1,2,0,0,0,0
41,7735,220,1,1,0,0,1,0,0
30,1922,546,9,2,2,0,1,0,0
28,153,1124,8,2,1,0,0,0,0
26,2770,141,1,1,1,0,1,0,2
58,139,188,4,1,1,0,0,0,0
29,21,107,4,2,2,0,1,0,0
48,178,320,9,1,1,0,1,0,2
35,444,244,1,1,1,0,1,0,0
26,209,319,7,2,1,0,1,0,0
49,3096,147,1,1,3,0,0,0,2
34,5320,114,0,1,1,0,0,0,0
32,4885,400,7,1,1,0,1,1,0
31,0,79,0,1,1,0,1,1,0
48,5462,29,10,1,0,0,0,0,2
40,6767,97,1,1,1,0,1,0,0
42,2974,187,9,0,1,0,1,0,2
48,427,201,9,1,1,0,0,0,2
38,8876,280,7,1,1,0,0,0,0
53,146,150,4,1,2,0,0,0,2
59,319,129,5,0,1,0,0,0,0
28,304,516,10,2,1,0,0,0,0
41,389,127,1,1,0,0,1,0,2
50,766,174,4,2,0,0,0,0,2
31,0,82,0,1,1,0,1,0,0
30,3107,1516,9,2,1,0,1,0,2
59,174,204,0,0,1,0,1,0,2
33,-305,109,9,0,1,1,0,1,2
35,670,378,6,1,1,0,0,0,0
30,6164,152,4,2,2,0,1,0,2
71,2850,185,5,1,1,0,0,0,0
30,79,317,7,2,0,0,1,0,0
24,110,27,7,1,1,1,1,0,2
34,5039,205,9,2,1,0,0,0,0
34,360,46,1,1,1,0,1,0,1
52,199,978,0,1,1,0,0,0,0
33,238,45,6,2,1,0,1,1,0
38,5092,145,1,1,1,0,1,0,2
41,1088,138,0,0,1,0,1,0,0
42,221,720,4,0,2,0,1,0,2
38,889,362,1,0,1,0,0,1,2
48,750,90,1,1,0,0,1,0,0
34,0,214,9,2,1,0,1,1,2
46,1291,142,1,1,0,0,1,0,0
33,1844,241,9,1,1,0,1,0,2
40,89,148,4,1,2,0,1,1,1
36,4280,227,0,1,1,0,0,0,2
32,0,126,9,2,1,0,0,0,0
33,625,410,1,1,1,0,1,0,2
55,574,243,9,1,3,0,1,0,0
58,320,171,4,1,0,0,1,0,2
25,468,147,9,2,2,0,1,0,2
47,440,91,7,1,1,0,1,0,2
40,0,332,10,1,1,0,1,0,0
59,5706,471,5,1,1,0,1,0,0
40,7780,364,4,1,2,0,0,0,1
30,-559,98,4,1,1,0,1,1,0
25,16874,117,2,2,2,0,1,1,0
58,1987,185,5,1,0,0,0,0,1
39,98,59,2,1,3,0,1,0,1
40,642,147,6,1,2,0,0,0,0
38,526,553,1,1,1,0,1,1,2
66,6483,275,4,2,2,0,0,0,0
47,2306,239,4,1,2,0,0,0,1
37,954,402,1,1,1,0,1,0,2
36,-679,172,4,2,2,0,1,1,0
50,-1,195,1,1,0,0,0,0,0
76,2590,68,5,1,0,0,0,0,1
58,331,82,4,2,2,0,0,1,0
42,4209,57,0,1,1,0,1,0,2
58,462,495,7,0,1,0,0,0,0
28,0,479,6,2,2,0,1,0,0
41,0,141,9,1,1,0,0,0,0
30,151,82,4,1,2,0,0,0,0
32,883,798,4,0,2,0,1,0,0
27,266,232,7,2,1,0,0,1,0
48,0,60,4,1,2,0,0,0,0
36,491,103,9,1,2,0,1,0,2
54,3,443,4,1,2,0,0,1,0
36,198,400,1,1,1,0,1,0,2
52,14363,132,3,1,1,0,0,0,2
34,0,374,9,0,1,0,1,1,0
43,136,363,9,1,1,0,0,0,0
32,28,111,4,2,2,0,0,0,0
33,335,130,4,2,2,0,0,0,0
51,174,308,3,1,3,0,0,0,1
39,270,116,10,1,1,0,1,0,2
44,1206,160,4,2,2,0,0,0,0
49,198,205,3,0,0,0,1,0,2
25,914,185,9,1,2,0,1,0,0
39,31,61,6,1,1,0,1,0,0
54,0,159,9,1,1,0,0,0,1
32,347,213,4,2,2,0,1,0,0
36,860,294,4,1,2,0,1,0,2
54,89,140,9,1,1,0,1,0,0
31,0,71,9,1,1,0,1,1,0
45,0,47,7,1,1,0,0,1,0
31,68,570,0,2,1,0,1,0,0
45,-149,287,9,1,1,0,1,0,0
33,2411,130,7,0,1,0,1,0,0
46,225,201,4,0,2,0,1,0,0
43,2731,11,11,2,2,0,0,0,0
50,112,70,4,1,2,0,1,0,0
44,0,54,4,0,2,0,0,0,0
42,3620,22,7,1,1,0,1,0,2
26,179,103,1,2,1,0,0,0,0
47,1544,104,0,2,1,0,1,0,0
48,199,29,1,1,0,0,0,0,1
60,231,57,1,1,3,0,1,0,2
27,76,236,0,0,1,0,1,0,2
30,302,528,10,2,2,0,0,0,0
28,189,68,0,2,1,0,1,0,0
58,565,876,5,1,0,0,0,0,1
37,310,76,2,1,2,0,0,0,0
36,1746,99,7,1,1,0,1,0,2
39,6,122,9,1,1,0,1,0,0
52,-110,141,10,1,0,0,0,1,0
55,2749,58,5,1,1,0,1,1,2
30,6495,78,4,2,2,0,0,0,0
36,35,435,1,2,1,0,1,0,2
39,-650,123,0,1,1,0,0,0,0
47,292,210,1,1,0,0,0,1,1
42,5774,54,3,2,0,0,1,0,2
42,2416,138,4,1,1,0,1,0,2
58,35,336,5,1,1,0,0,0,0
68,19317,249,5,1,1,0,1,0,0
43,50,63,9,1,1,0,0,0,2
44,-674,257,1,1,1,0,1,0,2
49,3726,875,9,1,2,0,0,0,0
57,1180,191,5,1,2,0,1,1,2
61,6610,481,6,0,2,0,0,0,0
36,319,120,0,2,1,0,1,0,0
31,1545,207,1,1,1,0,1,1,0
51,1315,303,9,1,2,0,0,0,1
31,424,93,9,2,2,0,0,0,0
56,151,128,1,1,0,0,0,0,0
30,-970,194,9,2,2,0,0,1,0
38,-762,408,7,1,1,0,1,1,2
35,181,5,7,1,1,0,1,0,0
31,-120,231,1,1,3,0,1,0,0
39,1022,20,0,0,1,0,1,0,2
50,78,218,4,1,2,0,1,0,0
39,209,36,9,1,2,0,0,0,2
26,2469,136,0,1,1,0,0,0,0
55,0,336,9,1,1,0,0,0,0
43,328,192,1,0,0,0,0,1,0
34,0,141,3,1,2,0,0,0,0
51,307,65,6,1,0,0,1,1,2
31,1384,203,4,1,2,0,1,0,0
32,0,104,4,1,2,0,0,0,0
53,719,230,9,1,1,0,1,0,2
44,0,71,4,0,2,0,0,0,0
38,6704,205,2,1,2,0,1,0,2
47,4543,162,6,1,2,0,1,0,2
36,0,145,4,1,2,0,1,0,2
30,149,220,4,2,2,0,1,0,2
46,-1400,309,1,1,1,0,1,0,1
33,-118,421,2,1,1,0,1,1,2
43,2160,261,1,1,1,0,0,0,0
38,3452,132,4,1,2,0,0,0,0
27,842,273,9,2,1,0,0,0,0
38,3576,349,4,1,3,0,0,0,0
41,1666,291,10,1,2,0,0,0,2
29,0,83,9,1,1,0,1,0,0
39,0,793,7,1,1,0,1,0,2
42,1628,119,1,2,0,0,1,0,0
47,51,312,7,1,1,0,1,1,2
30,447,103,1,2,1,1,0,0,2
34,396,101,0,1,1,0,1,0,0
45,4994,48,3,1,0,0,0,0,2
43,3215,228,0,1,1,0,1,0,0
59,2814,81,1,1,0,0,0,0,2
50,0,152,9,1,1,0,0,0,0
39,293,160,1,1,1,0,1,0,2
36,474,59,9,1,1,0,1,0,2
44,16178,297,1,1,1,0,1,0,0
36,0,147,9,1,2,0,0,0,0
27,88,143,4,2,2,0,0,0,0
29,308,75,7,1,1,0,1,0,2
70,1164,338,5,1,1,0,0,0,1
44,13893,29,4,1,2,0,0,0,2
55,0,159,4,1,2,0,1,0,2
36,-435,85,9,0,1,0,1,0,2
28,389,15,9,2,1,0,1,0,0
50,356,198,4,0,2,0,0,0,0
49,2718,114,9,1,1,0,0,0,2
71,261,1117,5,0,2,0,0,0,0
31,757,343,0,2,1,0,0,0,0
45,16,59,4,2,2,0,0,0,0
42,-422,31,1,1,1,0,0,0,0
45,248,212,0,1,1,0,0,0,0
47,145,157,9,1,0,0,1,0,2
60,598,96,5,0,1,0,0,1,0
35,949,245,4,1,2,0,1,0,2
31,614,72,9,2,2,0,0,0,0
33,1209,700,1,1,0,0,1,0,0
50,202,107,6,1,2,0,1,0,0
51,1840,312,1,1,1,0,1,0,0
34,114,153,9,1,1,0,1,1,0
56,-229,55,7,1,1,0,0,1,0
29,182,38,7,1,1,0,1,0,1
31,401,96,1,1,1,0,0,0,0
44,759,397,9,0,3,0,1,0,2
55,4194,208,5,1,1,0,0,1,1
35,0,122,8,2,3,0,0,0,1
36,629,109,9,1,2,0,1,1,0
54,153,74,5,1,1,0,1,1,2
32,553,72,4,1,2,0,1,0,0
36,1057,383,4,0,2,0,0,0,0
60,78,113,5,1,1,0,1,0,2
32,-28,400,9,2,1,0,0,1,2
57,929,387,4,1,2,0,0,0,0
34,428,59,1,1,0,0,1,0,0
27,268,528,8,2,1,0,1,0,0
52,83,1223,4,2,2,0,0,0,0
45,998,38,0,0,3,0,1,0,1
58,2223,1139,0,2,1,0,0,0,0
39,6,286,1,2,0,0,1,0,0
48,312,369,1,2,1,0,1,1,0
36,0,333,4,2,1,0,0,0,0
31,691,198,9,2,1,0,1,0,0
41,771,106,4,1,2,0,1,0,0
30,192,423,6,2,1,0,0,0,0
57,0,116,5,1,2,0,0,0,0
29,1070,30,0,2,1,0,1,0,2
29,84,1101,7,0,1,0,1,0,0
30,2,102,4,2,2,0,0,0,0
44,1242,384,4,1,2,0,1,0,0
33,5969,156,8,2,3,0,0,0,0
56,3337,99,0,0,1,0,1,0,1
26,1347,280,7,2,1,0,0,0,1
52,64,20,9,1,1,0,0,0,1
32,249,258,4,2,1,0,1,0,2
36,0,85,9,2,1,0,0,0,0
26,128,355,1,1,1,0,0,0,2
37,196,66,1,1,1,0,1,0,2
34,351,467,9,1,1,0,1,0,0
26,5533,582,7,2,1,0,1,0,0
32,38,744,7,1,1,0,1,0,0
30,35,185,4,2,2,1,0,0,0
27,235,13,9,2,1,0,1,0,0
42,30,98,0,2,1,0,1,0,0
33,92,127,1,2,0,0,1,0,2
37,67,45,1,1,1,0,0,0,2
45,4022,244,1,1,1,0,1,0,0
36,3057,2769,2,1,2,0,0,0,2
39,0,561,4,2,2,0,1,0,0
33,349,182,4,2,2,0,0,0,0
47,2322,618,7,1,1,0,0,0,0
49,167,198,2,1,1,0,1,1,2
46,558,126,4,0,1,0,0,0,0
31,-230,715,7,1,1,0,1,1,0
43,4094,63,10,0,1,0,1,0,0
30,239,412,1,2,1,1,1,0,2
43,497,66,4,0,2,0,0,0,0
42,179,96,1,1,1,0,1,0,0
30,305,633,0,2,2,0,0,0,0
33,-67,364,4,2,2,0,1,0,2
41,4539,298,0,1,1,0,0,0,2
29,770,341,1,2,1,0,1,0,0
38,-673,364,10,1,1,0,1,0,2
29,858,234,9,1,2,0,1,0,0
80,0,639,3,1,0,0,0,0,0
38,5244,310,4,2,2,0,0,0,0
36,117,123,1,0,0,0,1,0,2
38,846,253,6,1,2,0,0,0,0
44,0,96,4,1,1,1,1,0,0
31,1331,297,4,1,2,0,0,0,0
31,31,501,7,2,1,0,1,1,2
57,179,67,0,0,0,0,1,0,0
37,543,281,1,1,0,0,1,0,2
50,253,475,1,1,1,0,1,1,0
60,71188,205,5,1,0,0,0,0,0
51,5108,272,4,1,2,0,1,0,0
48,1738,349,1,1,1,0,1,0,0
42,-97,216,1,1,0,0,1,0,0
36,199,183,1,1,1,0,1,0,0
43,489,130,4,1,2,0,1,0,0
31,355,61,0,1,0,0,1,1,2
49,-97,92,9,2,1,0,1,0,2
35,473,37,4,0,2,0,0,1,0
44,6649,354,2,1,1,0,1,0,0
34,263,203,6,1,2,0,0,0,0
46,781,152,1,1,1,0,0,0,2
49,1032,41,1,1,0,0,1,0,2
32,119,20,1,1,1,0,0,0,0
35,434,277,4,0,2,0,1,0,0
51,2967,83,0,1,1,0,0,0,2
57,-331,531,5,0,1,0,1,0,2
59,1585,91,4,1,2,0,0,0,1
40,4384,315,7,0,3,0,1,0,2
49,588,70,4,2,2,0,0,0,0
51,3180,384,4,1,1,0,1,0,0
35,0,105,0,1,1,1,0,1,2
29,-76,305,6,1,1,0,1,0,2
32,152,158,7,2,1,0,1,0,0
37,1040,199,3,0,1,0,1,0,0
49,-384,25,10,1,0,0,1,0,2
45,473,147,9,1,3,0,1,0,2
34,475,538,9,2,1,0,1,0,0
53,0,77,9,1,1,0,0,0,0
42,149,94,2,1,0,0,0,0,0
43,3285,1721,9,1,1,0,1,0,2
52,424,143,5,1,1,0,0,0,0
34,79,104,1,2,1,0,0,1,0
34,674,587,9,0,2,0,1,0,0
27,0,1608,7,1,1,0,1,0,0
43,58,48,10,1,2,0,1,0,0
41,532,74,9,1,2,0,1,0,0
72,4130,427,5,1,1,0,0,0,0
35,422,73,1,1,0,0,1,0,0
41,437,14,4,1,2,0,1,0,2
36,-308,725,1,0,0,0,1,0,0
51,30,333,3,1,0,0,1,0,0
37,137,244,6,1,2,0,0,0,0
42,-247,519,0,2,1,0,1,1,1
26,321,242,0,2,1,0,1,0,0
23,250,222,7,2,1,0,1,0,0
50,-470,130,4,1,2,0,1,0,0
37,140,490,1,1,1,0,1,1,0
35,2793,258,4,1,2,0,0,0,0
37,410,337,4,1,2,0,0,0,0
79,2628,220,5,0,3,0,0,0,1
39,116,79,9,1,1,0,0,0,0
47,0,250,7,1,1,0,1,0,1
44,878,130,1,1,1,0,1,0,0
36,2944,882,4,2,2,0,0,0,0
33,3975,515,1,2,1,0,1,1,0
42,96,238,7,1,1,0,1,0,0
35,2288,32,9,2,2,0,0,0,1
31,472,907,1,1,1,0,1,0,2
58,65,162,7,1,0,0,0,0,2
46,0,70,4,1,2,0,0,0,2
41,400,99,0,2,1,0,1,0,2
58,7495,325,9,1,1,0,1,0,2
33,137,305,1,1,1,0,0,1,0
31,24,631,10,1,1,0,1,0,0
55,3450,169,9,0,1,0,0,0,0
38,311,61,9,2,1,0,1,0,0
55,139,256,3,1,1,0,0,0,0
47,0,58,4,2,2,0,0,0,2
51,492,142,3,1,0,0,1,0,2
46,334,36,4,2,2,0,1,0,1
61,997,106,4,1,2,0,0,0,0
47,440,71,4,2,2,0,0,0,0
34,47,132,9,1,1,0,0,0,0
34,1298,120,1,1,1,0,1,0,2
41,3355,181,4,0,2,0,0,0,0
36,-11,152,1,0,1,0,0,0,2
26,396,302,1,2,1,0,1,0,2
35,8,93,4,1,2,0,0,0,0
36,1409,235,1,1,1,0,0,0,2
26,170,129,4,2,2,0,0,0,0
58,2769,94,4,1,0,0,1,0,0
50,2320,310,1,1,1,0,1,0,0
61,76,195,5,1,1,0,1,0,0
28,2034,196,9,2,1,0,1,0,2
49,3018,93,1,2,0,0,1,0,2
74,921,394,5,1,1,0,0,0,1
53,483,288,1,1,1,0,1,0,0
46,390,208,6,1,1,0,1,0,0
47,0,508,4,1,2,0,0,0,0
42,92,86,1,2,0,0,0,0,0
56,22196,189,7,1,1,0,1,0,0
42,2,249,9,1,1,0,0,0,2
49,249,450,3,1,0,0,1,0,0
43,3274,680,10,2,3,0,1,0,0
39,5731,175,7,1,1,0,1,0,2
66,206,479,5,1,0,0,0,0,0
30,2325,270,9,2,2,0,0,0,0
38,0,164,4,2,2,0,0,0,0
31,1664,158,1,1,1,0,1,0,0
32,3333,50,9,1,1,0,0,0,0
48,7020,80,9,1,1,0,0,0,0
34,37,45,0,1,2,0,0,0,0
28,28,220,8,2,1,0,0,0,0
40,1670,161,0,2,1,0,1,0,2
36,134,98,2,1,1,0,0,0,2
52,603,79,5,1,1,0,0,1,2
46,276,157,0,1,0,0,1,1,2
25,2157,339,9,2,1,0,1,0,0
52,161,274,1,1,1,0,1,0,2
40,3658,977,1,1,0,0,1,0,2
26,-402,127,4,0,2,1,0,1,2
26,3342,329,1,2,0,0,1,0,2
35,1732,1441,6,2,1,0,0,0,1
40,263,231,0,2,1,0,1,0,2
31,623,96,4,1,2,0,1,0,0
32,3540,213,0,1,1,0,1,0,0
33,95,335,0,1,1,0,1,0,0
53,765,959,7,0,1,0,1,0,0
46,-824,429,9,0,1,0,1,0,0
28,5549,383,4,2,2,0,0,0,0
31,191,40,1,1,1,0,1,0,2
44,420,110,1,1,0,0,1,0,2
35,0,326,0,1,1,0,0,0,2
50,2706,179,9,0,3,0,1,0,2
32,4,132,9,1,1,1,1,1,0
51,423,95,0,1,1,0,1,1,0
51,-892,248,4,1,2,0,1,1,0
31,-120,100,1,1,3,0,1,0,0
41,-365,226,0,0,1,0,1,0,2
57,27069,174,9,1,2,0,0,1,2
34,8038,29,4,2,2,0,1,0,0
47,-938,176,9,1,1,0,1,0,2
47,1139,106,0,0,1,0,1,0,0
36,189,136,6,1,1,0,1,0,0
29,19,110,3,2,2,0,0,0,0
39,3663,230,9,1,1,0,0,0,0
53,0,140,1,2,3,0,0,0,2
47,-614,118,1,1,1,1,1,0,2
51,2323,151,9,0,1,0,1,1,0
48,425,693,1,1,1,0,1,0,1
32,5122,31,9,1,1,0,0,0,0
36,608,125,4,0,2,0,0,0,0
50,341,670,11,1,0,0,1,1,0
39,607,454,0,1,1,0,1,0,0
31,1495,159,1,1,1,0,1,1,2
49,381,504,0,1,1,0,0,0,0
33,385,29,10,0,1,0,0,0,1
26,1274,190,4,2,2,0,1,0,0
27,362,332,1,1,1,0,1,0,2
51,377,143,1,1,0,0,1,0,1
26,802,77,0,2,1,0,0,0,0
45,194,517,0,1,1,0,0,0,0
54,-315,2029,9,1,1,0,0,1,0
49,1843,269,9,1,2,0,1,0,0
47,-9,457,9,1,1,0,0,0,0
42,83,184,3,1,0,0,0,1,0
50,433,47,2,1,2,0,1,0,0
37,-107,158,0,1,1,0,1,0,2
54,4503,168,1,1,0,0,0,0,1
40,51,50,7,1,1,0,1,0,0
50,961,757,7,1,1,0,0,1,0
57,49,93,5,1,1,0,1,1,0
33,3470,285,9,1,1,0,0,0,0
49,-147,390,9,1,1,0,1,0,0
35,0,146,7,1,1,0,1,0,0
28,0,386,1,2,1,0,1,0,2
58,172,145,4,1,2,0,0,0,0
31,-407,230,0,2,1,0,0,1,0
36,649,237,4,0,2,0,0,0,0
49,1040,474,1,2,0,0,0,0,0
30,142,350,10,1,1,0,1,0,2
29,209,487,7,2,1,0,1,0,0
50,3304,1009,4,1,3,0,0,0,2
26,294,87,8,2,2,0,0,0,0
27,4848,82,3,1,1,0,1,1,1
32,1670,183,1,2,1,0,1,0,0
62,367,139,11,1,1,0,0,0,1
34,13683,115,1,2,1,0,1,0,2
25,1420,124,0,2,2,0,0,0,0
34,340,633,4,2,2,0,1,0,2
44,1679,718,9,2,1,0,0,0,1
38,1198,63,4,1,2,0,1,0,0
57,169,180,0,1,1,0,0,0,0
36,506,47,6,1,2,0,0,0,0
41,1249,391,2,1,1,0,1,0,0
36,678,85,4,2,2,0,0,1,2
27,212,373,4,2,2,0,1,0,0
37,23,289,9,0,1,0,0,0,0
47,4402,805,4,2,2,0,0,0,1
31,459,623,7,0,0,0,1,0,0
39,4722,483,6,1,1,0,1,0,2
35,1555,26,0,0,2,0,1,0,2
40,61,112,1,1,1,0,1,0,2
38,0,213,4,2,2,0,1,0,0
31,3706,129,9,1,1,0,1,0,0
36,1177,330,1,1,0,0,0,0,0
53,2096,104,4,1,0,0,0,0,2
59,748,184,1,1,0,0,0,0,2
29,3357,120,4,2,2,0,0,0,0
30,3809,159,0,2,1,0,1,0,2
52,395,391,0,1,1,0,1,0,2
55,1011,112,1,1,1,0,1,0,0
56,420,76,1,1,0,0,1,0,2
32,76,189,0,1,1,0,1,0,2
24,0,94,1,1,1,0,0,0,2
51,844,184,1,1,0,0,1,0,2
36,1318,100,4,1,2,0,1,0,0
36,167,57,9,1,2,0,1,0,0
42,2187,525,4,1,2,0,1,0,0
49,14440,60,0,1,1,0,1,0,0
48,2294,251,4,1,1,0,1,0,2
36,80,251,4,1,1,0,1,0,2
48,2537,219,4,1,0,0,0,0,0
30,569,976,9,1,2,0,0,0,0
27,0,46,4,2,2,1,0,1,0
38,0,185,2,1,2,0,1,0,0
36,12,587,9,2,1,1,0,0,0
45,49,65,9,1,1,0,0,0,0
44,460,491,3,1,2,0,0,0,2
42,613,432,9,1,1,0,1,0,0
37,7944,102,2,1,2,0,0,0,0
48,1143,264,1,1,1,0,1,0,0
57,-464,75,5,1,0,0,1,0,0
44,1989,106,7,1,1,0,1,1,0
48,17,81,9,1,1,0,1,1,0
56,-1,89,5,1,0,0,0,0,0
37,1698,95,4,1,2,0,1,0,2
47,5306,322,1,1,1,0,1,0,2
54,0,94,3,1,3,0,0,0,0
51,1679,417,5,0,1,0,0,0,0
47,3676,567,0,1,1,0,0,0,0
25,-242,600,4,1,2,0,1,1,0
39,471,5,7,2,1,0,0,0,2
40,8902,464,4,1,2,0,1,0,0
38,1704,222,4,2,2,0,0,0,0
34,3050,469,4,1,2,0,1,0,0
53,2581,99,3,1,0,0,0,0,0
32,162,297,7,1,1,0,1,0,2
35,243,41,1,1,1,0,1,0,0
24,1847,390,8,2,1,0,0,0,0
58,0,535,1,1,0,0,1,0,2
49,3371,269,4,1,0,0,0,0,0
45,1757,1010,7,2,1,0,1,0,0
55,171,73,4,1,2,0,1,0,0
42,157,650,2,1,2,0,1,1,2
28,934,53,0,1,1,0,1,0,2
48,-19,270,1,1,1,0,0,1,2
51,-55,119,4,2,2,1,1,0,0
38,21,634,3,1,0,0,0,0,0
27,14,72,1,2,1,0,0,0,2
50,246,270,9,2,1,0,1,0,0
44,887,165,1,1,0,0,1,0,0
40,51,164,4,1,2,0,0,0,0
29,-287,196,7,2,1,0,1,0,0
34,0,78,7,1,1,0,1,0,0
44,2734,897,6,2,2,0,1,0,0
50,52,22,2,1,2,0,0,0,0
34,2594,161,4,1,2,0,1,0,0
54,22,23,5,0,0,0,0,0,2
34,1611,490,9,1,2,0,1,0,0
34,18,359,0,2,2,0,1,1,0
52,1331,213,1,1,0,0,1,0,0
60,7337,122,11,1,3,0,0,0,0
39,835,587,4,2,1,0,1,0,2
58,5092,199,5,1,0,0,0,0,2
41,52,261,9,0,1,0,0,0,0
48,10655,5,9,1,1,0,0,0,1
58,1831,1531,4,1,2,0,0,0,0
40,92,92,6,1,0,0,1,0,2
48,586,179,4,1,2,0,1,1,0
52,1758,41,1,0,0,0,1,0,2
50,2061,197,6,1,1,0,1,1,0
25,959,144,9,2,1,0,0,0,0
54,208,255,5,1,0,0,0,0,2
34,-315,56,7,1,1,0,1,0,2
48,-13,20,4,1,2,1,1,0,0
37,801,331,0,1,2,0,0,0,0
66,1948,216,5,1,2,0,0,0,0
32,751,64,4,2,2,0,1,0,2
45,784,34,1,1,1,0,1,1,2
43,24,68,1,2,1,0,0,0,0
41,72,764,4,1,2,0,1,0,2
40,1871,64,9,0,2,0,1,0,0
44,1378,257,7,2,1,0,1,0,2
43,188,58,1,1,0,0,1,0,0
30,6836,30,11,2,2,0,0,0,0
32,61,529,7,1,1,0,1,0,0
57,-967,8,0,1,1,0,1,0,1
31,462,147,1,2,2,0,1,1,2
49,0,173,11,1,1,0,0,0,0
31,5527,132,0,2,1,0,1,0,2
41,1287,286,0,1,2,0,0,0,2
44,17361,476,4,1,2,0,0,0,2
54,1956,221,2,1,3,0,0,0,0
37,0,146,1,0,1,0,1,0,0
34,-294,532,4,1,1,0,1,0,2
43,275,69,9,1,1,0,0,0,0
44,724,157,4,1,2,0,1,0,0
44,27,485,7,1,1,0,0,0,0
53,26,56,0,0,1,0,1,0,0
36,191,69,9,1,1,0,0,0,0
58,-123,131,9,0,1,0,0,0,0
26,-147,95,8,2,1,0,0,0,2
34,179,294,9,2,1,0,0,0,0
55,1086,146,1,1,0,0,1,0,0
55,471,58,1,1,1,0,1,0,2
34,105,249,2,1,2,0,1,0,2
41,1588,10,2,0,1,0,1,1,2
38,70,255,3,0,1,0,0,0,0
28,2700,337,1,2,1,0,0,0,0
41,1602,142,9,1,1,0,1,0,0
30,0,209,0,1,2,0,1,0,0
39,839,825,9,1,3,0,0,0,2
41,21515,87,0,1,1,0,1,0,2
36,5902,219,9,1,1,0,1,0,2
37,547,143,4,1,2,0,1,1,2
59,3800,70,6,1,2,0,0,1,0
26,261,371,9,2,1,0,1,0,2
43,0,539,9,1,1,0,1,1,0
42,-34,176,4,1,1,1,0,0,0
46,9328,725,1,1,3,0,1,0,0
31,5,101,0,1,1,0,1,1,0
43,3529,169,10,1,1,0,0,0,0
48,2330,15,1,2,2,0,1,0,2
41,1334,234,1,1,1,0,1,0,0
32,3601,171,6,1,2,0,0,0,0
45,265,14,9,1,2,0,0,0,0
52,2227,242,0,2,3,0,0,0,0
37,487,155,6,1,1,0,0,1,0
38,0,580,1,0,1,0,1,0,0
36,174,223,7,2,1,0,1,0,2
58,14412,297,5,1,1,0,0,0,0
37,3288,124,4,1,2,0,0,0,0
30,57,465,9,2,1,0,0,0,0
47,2246,330,9,1,1,0,1,0,0
40,4441,153,9,1,1,0,1,0,0
42,0,131,4,0,2,0,0,0,2
71,353,208,11,1,2,0,0,0,0
54,448,98,1,1,1,0,1,1,0
53,27,230,2,1,0,0,1,0,1
33,474,400,1,0,1,0,0,0,0
30,1185,284,9,2,2,0,1,0,0
39,282,243,7,0,1,0,1,0,0
32,2,16,1,1,1,0,1,0,0
34,60,274,9,2,1,0,0,0,0
39,3972,122,6,2,2,0,0,0,0
75,26452,219,5,1,1,0,0,0,1
33,818,301,0,0,1,0,1,1,0
40,9374,7,7,1,1,0,1,0,0
37,47,374,9,1,3,0,0,0,2
69,279,26,5,1,0,0,0,0,1
52,20,172,10,1,0,0,1,0,1
31,360,332,0,0,1,0,0,0,0
28,1532,253,9,2,1,0,0,0,0
29,1673,200,4,2,2,0,0,0,0
46,2420,405,7,1,1,0,0,0,0
28,100,132,1,1,1,0,1,1,2
41,0,89,0,1,1,0,0,0,2
42,1533,86,9,0,1,0,0,1,0
34,296,147,0,2,1,0,0,0,0
28,2788,369,1,1,1,0,1,0,2
43,109,64,4,2,1,0,1,0,2
32,485,98,9,1,1,0,0,0,0
33,125,66,9,2,2,0,0,0,1
70,616,149,5,1,1,0,0,0,0
36,3064,240,7,1,1,0,1,0,1
53,206,87,9,1,1,0,0,0,0
30,6900,816,1,2,1,0,0,0,0
45,-179,155,7,0,1,0,0,0,2
31,481,106,7,2,1,0,1,0,0
28,12,73,0,1,1,0,1,0,0
45,0,574,1,1,0,0,0,0,2
51,176,8,4,1,2,0,1,1,2
53,4086,14,4,1,0,0,0,0,2
40,257,731,9,1,1,0,1,0,2
53,53,208,1,1,0,0,1,0,0
31,6,821,1,0,1,0,1,0,0
30,562,137,4,1,2,0,0,0,0
53,-118,101,2,1,1,0,1,0,2
40,2805,173,1,1,0,0,1,0,0
26,565,582,4,2,1,0,1,0,2
47,0,676,1,1,1,0,1,0,0
51,1612,384,4,1,2,0,0,0,0
45,180,62,10,1,0,0,1,1,2
35,0,295,4,1,2,0,1,0,0
36,876,241,4,2,2,0,1,0,2
57,2137,132,0,1,1,0,0,0,1
42,260,175,1,1,0,0,1,0,1
32,-53,648,1,1,1,1,1,0,0
30,944,251,4,1,2,0,0,0,0
36,2394,184,9,1,1,0,0,0,0
43,297,119,9,1,1,0,1,0,0
69,2144,417,5,2,2,0,0,0,0
31,969,95,9,2,2,0,0,0,0
35,0,125,9,1,1,0,0,0,0
26,37,207,2,1,2,0,1,1,0
46,410,162,9,1,1,0,0,1,0
